ID,CUIs
ImageCLEFmedical_Caption_2024_train_030405,C0524471
ImageCLEFmedical_Caption_2024_train_030406,C0524471
ImageCLEFmedical_Caption_2024_train_030426,C0030797
ImageCLEFmedical_Caption_2024_train_030465,C0025584
ImageCLEFmedical_Caption_2024_train_030472,C0015811
ImageCLEFmedical_Caption_2024_train_030473,C0015811
ImageCLEFmedical_Caption_2024_train_030474,C0015811
ImageCLEFmedical_Caption_2024_train_030476,C0015811
ImageCLEFmedical_Caption_2024_train_030487,C1261192
ImageCLEFmedical_Caption_2024_train_030694,C1261192;C0005971;C0301559
ImageCLEFmedical_Caption_2024_train_030695,C1261192
ImageCLEFmedical_Caption_2024_train_030696,C1261192
ImageCLEFmedical_Caption_2024_train_030698,C0301559
ImageCLEFmedical_Caption_2024_train_030716,C0030797
ImageCLEFmedical_Caption_2024_train_030755,C0005971;C0301559
ImageCLEFmedical_Caption_2024_train_030838,C0015811
ImageCLEFmedical_Caption_2024_train_030856,C4281598
ImageCLEFmedical_Caption_2024_train_030910,C4281599;C0015811;C0206207
ImageCLEFmedical_Caption_2024_train_030977,C0030797;C0301559
ImageCLEFmedical_Caption_2024_train_030998,C0015811;C0007776
ImageCLEFmedical_Caption_2024_train_031048,C1261192
ImageCLEFmedical_Caption_2024_train_031049,C1261192
ImageCLEFmedical_Caption_2024_train_031117,C0015811;C0025584
ImageCLEFmedical_Caption_2024_train_031138,C0015811
ImageCLEFmedical_Caption_2024_train_031201,C1266909;C0015811
ImageCLEFmedical_Caption_2024_train_031220,C0025584
ImageCLEFmedical_Caption_2024_train_031292,C0030797;C0015811
ImageCLEFmedical_Caption_2024_train_031293,C0025584
ImageCLEFmedical_Caption_2024_train_031361,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_031362,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_031393,C1261192
ImageCLEFmedical_Caption_2024_train_031632,C0524470;C0007776
ImageCLEFmedical_Caption_2024_train_031721,C0007776
ImageCLEFmedical_Caption_2024_train_031845,C4281599
ImageCLEFmedical_Caption_2024_train_031945,C0015813;C1266909
ImageCLEFmedical_Caption_2024_train_032098,C0021102
ImageCLEFmedical_Caption_2024_train_032135,C0025584
ImageCLEFmedical_Caption_2024_train_032233,C1261192
ImageCLEFmedical_Caption_2024_train_032342,C0021102;C0301559;C0005971
ImageCLEFmedical_Caption_2024_train_032365,C0030797;C0015813;C0004457;C0015811
ImageCLEFmedical_Caption_2024_train_032379,C0015811
ImageCLEFmedical_Caption_2024_train_032444,C4281598
ImageCLEFmedical_Caption_2024_train_032456,C4281599
ImageCLEFmedical_Caption_2024_train_032459,C4281599
ImageCLEFmedical_Caption_2024_train_032460,C4281599
ImageCLEFmedical_Caption_2024_train_032510,C0015813
ImageCLEFmedical_Caption_2024_train_032522,C0524470
ImageCLEFmedical_Caption_2024_train_032544,C0524471
ImageCLEFmedical_Caption_2024_train_032712,C1261192
ImageCLEFmedical_Caption_2024_train_032748,C0030797;C0524471
ImageCLEFmedical_Caption_2024_train_032764,C0005971;C0015811
ImageCLEFmedical_Caption_2024_train_032955,C0021102
ImageCLEFmedical_Caption_2024_train_032956,C0021102
ImageCLEFmedical_Caption_2024_train_032957,C0015811
ImageCLEFmedical_Caption_2024_train_032958,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_032959,C0015811
ImageCLEFmedical_Caption_2024_train_032961,C0524470
ImageCLEFmedical_Caption_2024_train_032962,C0015813;C0206207
ImageCLEFmedical_Caption_2024_train_032975,C0005971;C0301559
ImageCLEFmedical_Caption_2024_train_033040,C0524471;C0015811
ImageCLEFmedical_Caption_2024_train_033042,C1266909
ImageCLEFmedical_Caption_2024_train_033065,C0025584;C1266909
ImageCLEFmedical_Caption_2024_train_033068,C0015813
ImageCLEFmedical_Caption_2024_train_033076,C4281599
ImageCLEFmedical_Caption_2024_train_033077,C4281599
ImageCLEFmedical_Caption_2024_train_033078,C4281599
ImageCLEFmedical_Caption_2024_train_033223,C0015811
ImageCLEFmedical_Caption_2024_train_033434,C0015813;C0206207
ImageCLEFmedical_Caption_2024_train_033516,C0015811
ImageCLEFmedical_Caption_2024_train_033520,C0524471
ImageCLEFmedical_Caption_2024_train_033543,C4281599
ImageCLEFmedical_Caption_2024_train_033544,C4281598
ImageCLEFmedical_Caption_2024_train_033661,C4281599
ImageCLEFmedical_Caption_2024_train_033675,C0030797;C0015813
ImageCLEFmedical_Caption_2024_train_033689,C0524470
ImageCLEFmedical_Caption_2024_train_033784,C0301559
ImageCLEFmedical_Caption_2024_train_033819,C4281598
ImageCLEFmedical_Caption_2024_train_033921,C0021102;C0005971
ImageCLEFmedical_Caption_2024_train_033961,C4281599;C0015811
ImageCLEFmedical_Caption_2024_train_033963,C4281599
ImageCLEFmedical_Caption_2024_train_034222,C0015813
ImageCLEFmedical_Caption_2024_train_034223,C0004457
ImageCLEFmedical_Caption_2024_train_034228,C1261192;C0206207
ImageCLEFmedical_Caption_2024_train_034430,C0301559;C0021102
ImageCLEFmedical_Caption_2024_train_034456,C0015811
ImageCLEFmedical_Caption_2024_train_034617,C1266909
ImageCLEFmedical_Caption_2024_train_034641,C0030797;C0015811
ImageCLEFmedical_Caption_2024_train_034642,C1266909;C0007776
ImageCLEFmedical_Caption_2024_train_034710,C4281599
ImageCLEFmedical_Caption_2024_train_034741,C4281599
ImageCLEFmedical_Caption_2024_train_034742,C4281598
ImageCLEFmedical_Caption_2024_train_034743,C4281599
ImageCLEFmedical_Caption_2024_train_034744,C4281598
ImageCLEFmedical_Caption_2024_train_034880,C0206207
ImageCLEFmedical_Caption_2024_train_034945,C0005971
ImageCLEFmedical_Caption_2024_train_035112,C0005971
ImageCLEFmedical_Caption_2024_train_035131,C0005971
ImageCLEFmedical_Caption_2024_train_035150,C0004457;C0015811;C0015813
ImageCLEFmedical_Caption_2024_train_035254,C1261192;C0301559
ImageCLEFmedical_Caption_2024_train_035289,C0015811;C0005971;C0206207
ImageCLEFmedical_Caption_2024_train_035366,C1266909
ImageCLEFmedical_Caption_2024_train_035464,C4281598;C0015811
ImageCLEFmedical_Caption_2024_train_035540,C1266909;C0007776
ImageCLEFmedical_Caption_2024_train_035589,C0007776;C0015813
ImageCLEFmedical_Caption_2024_train_035613,C0025584
ImageCLEFmedical_Caption_2024_train_035716,C0206207
ImageCLEFmedical_Caption_2024_train_035717,C0206207
ImageCLEFmedical_Caption_2024_train_035719,C0206207;C0301559
ImageCLEFmedical_Caption_2024_train_035720,C0206207;C0301559
ImageCLEFmedical_Caption_2024_train_035816,C0206207
ImageCLEFmedical_Caption_2024_train_035930,C1261192
ImageCLEFmedical_Caption_2024_train_035986,C0007776
ImageCLEFmedical_Caption_2024_train_036020,C0007776
ImageCLEFmedical_Caption_2024_train_036021,C1266909
ImageCLEFmedical_Caption_2024_train_036101,C0015811
ImageCLEFmedical_Caption_2024_train_036127,C0524471
ImageCLEFmedical_Caption_2024_train_036256,C0021102
ImageCLEFmedical_Caption_2024_train_036346,C0015813;C0524470
ImageCLEFmedical_Caption_2024_train_036741,C0005971
ImageCLEFmedical_Caption_2024_train_036742,C0005971
ImageCLEFmedical_Caption_2024_train_036743,C0005971
ImageCLEFmedical_Caption_2024_train_036746,C0005971
ImageCLEFmedical_Caption_2024_train_036749,C0005971;C0301559
ImageCLEFmedical_Caption_2024_train_036795,C0206207
ImageCLEFmedical_Caption_2024_train_036879,C0524471
ImageCLEFmedical_Caption_2024_train_036937,C0021102
ImageCLEFmedical_Caption_2024_train_036981,C4281599
ImageCLEFmedical_Caption_2024_train_036982,C4281599
ImageCLEFmedical_Caption_2024_train_036985,C4281599
ImageCLEFmedical_Caption_2024_train_036987,C0005971
ImageCLEFmedical_Caption_2024_train_036988,C0015811
ImageCLEFmedical_Caption_2024_train_036989,C0015811
ImageCLEFmedical_Caption_2024_train_036990,C0015811
ImageCLEFmedical_Caption_2024_train_036991,C0015811
ImageCLEFmedical_Caption_2024_train_037065,C0015813
ImageCLEFmedical_Caption_2024_train_037096,C0524470
ImageCLEFmedical_Caption_2024_train_037183,C0015811
ImageCLEFmedical_Caption_2024_train_037184,C0021102
ImageCLEFmedical_Caption_2024_train_037305,C0030797
ImageCLEFmedical_Caption_2024_train_037356,C0524470
ImageCLEFmedical_Caption_2024_train_037393,C0004457
ImageCLEFmedical_Caption_2024_train_037410,C0524471
ImageCLEFmedical_Caption_2024_train_037414,C0301559
ImageCLEFmedical_Caption_2024_train_037416,C1266909;C0005971
ImageCLEFmedical_Caption_2024_train_037422,C1266909
ImageCLEFmedical_Caption_2024_train_037430,C4281598
ImageCLEFmedical_Caption_2024_train_037431,C4281598
ImageCLEFmedical_Caption_2024_train_037432,C4281598;C0206207
ImageCLEFmedical_Caption_2024_train_037433,C4281598;C0206207
ImageCLEFmedical_Caption_2024_train_037464,C0007776
ImageCLEFmedical_Caption_2024_train_037658,C0025584
ImageCLEFmedical_Caption_2024_train_037659,C0025584
ImageCLEFmedical_Caption_2024_train_037678,C0015811
ImageCLEFmedical_Caption_2024_train_037776,C0206207;C0007776;C0004457;C1261192
ImageCLEFmedical_Caption_2024_train_037866,C0007776
ImageCLEFmedical_Caption_2024_train_038054,C0021102
ImageCLEFmedical_Caption_2024_train_038055,C0015811
ImageCLEFmedical_Caption_2024_train_038111,C0030797
ImageCLEFmedical_Caption_2024_train_038112,C0030797
ImageCLEFmedical_Caption_2024_train_038113,C0030797
ImageCLEFmedical_Caption_2024_train_038114,C0030797
ImageCLEFmedical_Caption_2024_train_038158,C0015811;C1266909
ImageCLEFmedical_Caption_2024_train_038297,C0524471
ImageCLEFmedical_Caption_2024_train_038331,C0015811
ImageCLEFmedical_Caption_2024_train_038600,C0030797;C0524471
ImageCLEFmedical_Caption_2024_train_038601,C0030797
ImageCLEFmedical_Caption_2024_train_038663,C4281599
ImageCLEFmedical_Caption_2024_train_038915,C0206207
ImageCLEFmedical_Caption_2024_train_038971,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_039057,C0007776;C0025584
ImageCLEFmedical_Caption_2024_train_039063,C4281599
ImageCLEFmedical_Caption_2024_train_039092,C0524470
ImageCLEFmedical_Caption_2024_train_039158,C0206207
ImageCLEFmedical_Caption_2024_train_039205,C0206207
ImageCLEFmedical_Caption_2024_train_039206,C0206207
ImageCLEFmedical_Caption_2024_train_039341,C4281598
ImageCLEFmedical_Caption_2024_train_039357,C4281598
ImageCLEFmedical_Caption_2024_train_039358,C0524471;C0524470
ImageCLEFmedical_Caption_2024_train_039368,C0030797;C1266909
ImageCLEFmedical_Caption_2024_train_039369,C0015811
ImageCLEFmedical_Caption_2024_train_039525,C4281599
ImageCLEFmedical_Caption_2024_train_039659,C0206207
ImageCLEFmedical_Caption_2024_train_039696,C0015811
ImageCLEFmedical_Caption_2024_train_039780,C0206207;C0015813
ImageCLEFmedical_Caption_2024_train_039944,C0206207
ImageCLEFmedical_Caption_2024_train_040096,C0021102
ImageCLEFmedical_Caption_2024_train_040161,C1266909
ImageCLEFmedical_Caption_2024_train_040202,C0015811;C0007776
ImageCLEFmedical_Caption_2024_train_040238,C0007776
ImageCLEFmedical_Caption_2024_train_040350,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_040351,C0015811
ImageCLEFmedical_Caption_2024_train_040456,C0007776
ImageCLEFmedical_Caption_2024_train_040582,C0021102
ImageCLEFmedical_Caption_2024_train_040585,C1261192;C0015813
ImageCLEFmedical_Caption_2024_train_040609,C0206207;C1261192
ImageCLEFmedical_Caption_2024_train_040654,C0524470
ImageCLEFmedical_Caption_2024_train_040688,C0301559;C0206207
ImageCLEFmedical_Caption_2024_train_040689,C0301559;C0206207
ImageCLEFmedical_Caption_2024_train_040690,C0301559;C0015813
ImageCLEFmedical_Caption_2024_train_040692,C0301559;C0206207
ImageCLEFmedical_Caption_2024_train_040717,C0524470
ImageCLEFmedical_Caption_2024_train_040718,C0030797
ImageCLEFmedical_Caption_2024_train_040749,C4281598
ImageCLEFmedical_Caption_2024_train_040755,C1266909
ImageCLEFmedical_Caption_2024_train_040840,C0524470
ImageCLEFmedical_Caption_2024_train_040841,C0015813
ImageCLEFmedical_Caption_2024_train_040881,C4281598
ImageCLEFmedical_Caption_2024_train_040883,C4281598
ImageCLEFmedical_Caption_2024_train_041031,C4281598
ImageCLEFmedical_Caption_2024_train_041070,C0025584
ImageCLEFmedical_Caption_2024_train_041154,C0206207
ImageCLEFmedical_Caption_2024_train_041220,C0015813
ImageCLEFmedical_Caption_2024_train_041221,C0015813
ImageCLEFmedical_Caption_2024_train_041222,C0004457
ImageCLEFmedical_Caption_2024_train_041223,C0015811;C0015813
ImageCLEFmedical_Caption_2024_train_041492,C4281598;C0015811
ImageCLEFmedical_Caption_2024_train_041494,C0015811
ImageCLEFmedical_Caption_2024_train_041505,C0015811
ImageCLEFmedical_Caption_2024_train_041750,C0005971
ImageCLEFmedical_Caption_2024_train_041892,C0015813
ImageCLEFmedical_Caption_2024_train_041959,C1261192
ImageCLEFmedical_Caption_2024_train_042154,C0015811;C0004457
ImageCLEFmedical_Caption_2024_train_042155,C0004457
ImageCLEFmedical_Caption_2024_train_042156,C0015811
ImageCLEFmedical_Caption_2024_train_042273,C1261192
ImageCLEFmedical_Caption_2024_train_042310,C0030797
ImageCLEFmedical_Caption_2024_train_042322,C0524471
ImageCLEFmedical_Caption_2024_train_042348,C0015813
ImageCLEFmedical_Caption_2024_train_042479,C0206207
ImageCLEFmedical_Caption_2024_train_042509,C0015811
ImageCLEFmedical_Caption_2024_train_042708,C0524471
ImageCLEFmedical_Caption_2024_train_043183,C1261192;C0007776
ImageCLEFmedical_Caption_2024_train_043186,C1261192
ImageCLEFmedical_Caption_2024_train_043221,C0030797
ImageCLEFmedical_Caption_2024_train_043235,C0021102
ImageCLEFmedical_Caption_2024_train_043303,C0004457;C0015813
ImageCLEFmedical_Caption_2024_train_043375,C0524471;C0015811;C0005971
ImageCLEFmedical_Caption_2024_train_043490,C0015811
ImageCLEFmedical_Caption_2024_train_043570,C0007776
ImageCLEFmedical_Caption_2024_train_043619,C0015811
ImageCLEFmedical_Caption_2024_train_043700,C0015813;C0015811
ImageCLEFmedical_Caption_2024_train_043835,C0206207
ImageCLEFmedical_Caption_2024_train_043846,C1266909
ImageCLEFmedical_Caption_2024_train_043853,C0301559
ImageCLEFmedical_Caption_2024_train_043854,C0015811
ImageCLEFmedical_Caption_2024_train_043890,C0015811
ImageCLEFmedical_Caption_2024_train_043897,C1261192;C0004457;C0015811;C0015813
ImageCLEFmedical_Caption_2024_train_043898,C0206207;C0004457;C1261192
ImageCLEFmedical_Caption_2024_train_044013,C1261192
ImageCLEFmedical_Caption_2024_train_044076,C1261192
ImageCLEFmedical_Caption_2024_train_044078,C0015811
ImageCLEFmedical_Caption_2024_train_044079,C0015811
ImageCLEFmedical_Caption_2024_train_044080,C0015811
ImageCLEFmedical_Caption_2024_train_044116,C0015813
ImageCLEFmedical_Caption_2024_train_044240,C0015813
ImageCLEFmedical_Caption_2024_train_044241,C0015813
ImageCLEFmedical_Caption_2024_train_044317,C0025584
ImageCLEFmedical_Caption_2024_train_044400,C1266909
ImageCLEFmedical_Caption_2024_train_044401,C1266909
ImageCLEFmedical_Caption_2024_train_044419,C0030797
ImageCLEFmedical_Caption_2024_train_044420,C0524470
ImageCLEFmedical_Caption_2024_train_044454,C0524470
ImageCLEFmedical_Caption_2024_train_044512,C0301559;C0015813
ImageCLEFmedical_Caption_2024_train_044513,C0030797;C0524471;C0015813
ImageCLEFmedical_Caption_2024_train_044514,C0030797;C0015813
ImageCLEFmedical_Caption_2024_train_044544,C4281598
ImageCLEFmedical_Caption_2024_train_044573,C0015811
ImageCLEFmedical_Caption_2024_train_044617,C0301559
ImageCLEFmedical_Caption_2024_train_044653,C1266909;C0301559
ImageCLEFmedical_Caption_2024_train_044654,C0301559
ImageCLEFmedical_Caption_2024_train_044741,C0301559
ImageCLEFmedical_Caption_2024_train_044752,C4281598
ImageCLEFmedical_Caption_2024_train_044782,C0005971;C0015811;C0007776;C0301559
ImageCLEFmedical_Caption_2024_train_044894,C0301559;C0005971
ImageCLEFmedical_Caption_2024_train_044896,C0301559;C0005971
ImageCLEFmedical_Caption_2024_train_044897,C0021102
ImageCLEFmedical_Caption_2024_train_044984,C0301559
ImageCLEFmedical_Caption_2024_train_045022,C0030797
ImageCLEFmedical_Caption_2024_train_045023,C0524471
ImageCLEFmedical_Caption_2024_train_045024,C0524471
ImageCLEFmedical_Caption_2024_train_045118,C0007776
ImageCLEFmedical_Caption_2024_train_045122,C1261192;C0206207
ImageCLEFmedical_Caption_2024_train_045255,C0524471
ImageCLEFmedical_Caption_2024_train_045296,C0524471
ImageCLEFmedical_Caption_2024_train_045406,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_045407,C0015811;C0005971
ImageCLEFmedical_Caption_2024_train_045611,C4281599
ImageCLEFmedical_Caption_2024_train_045612,C4281599;C0015811
ImageCLEFmedical_Caption_2024_train_045613,C4281599
ImageCLEFmedical_Caption_2024_train_045632,C0015811;C0015813;C0004457
ImageCLEFmedical_Caption_2024_train_045633,C0015811
ImageCLEFmedical_Caption_2024_train_045663,C0030797
ImageCLEFmedical_Caption_2024_train_045866,C0206207
ImageCLEFmedical_Caption_2024_train_045896,C0015813;C0524471
ImageCLEFmedical_Caption_2024_train_045897,C0015813
ImageCLEFmedical_Caption_2024_train_046015,C0005971;C0301559
ImageCLEFmedical_Caption_2024_train_046285,C1266909
ImageCLEFmedical_Caption_2024_train_046286,C0301559;C0005971
ImageCLEFmedical_Caption_2024_train_046304,C0015811
ImageCLEFmedical_Caption_2024_train_046356,C0206207
ImageCLEFmedical_Caption_2024_train_046382,C0524471
ImageCLEFmedical_Caption_2024_train_046420,C0015811
ImageCLEFmedical_Caption_2024_train_046471,C1266909
ImageCLEFmedical_Caption_2024_train_046605,C0007776
ImageCLEFmedical_Caption_2024_train_046995,C0206207
ImageCLEFmedical_Caption_2024_train_047109,C0524470
ImageCLEFmedical_Caption_2024_train_047110,C0524470
ImageCLEFmedical_Caption_2024_train_047252,C0015811
ImageCLEFmedical_Caption_2024_train_047340,C0015811;C0005971
ImageCLEFmedical_Caption_2024_train_047341,C0015811
ImageCLEFmedical_Caption_2024_train_047602,C0025584
ImageCLEFmedical_Caption_2024_train_047650,C0301559
ImageCLEFmedical_Caption_2024_train_047651,C0301559
ImageCLEFmedical_Caption_2024_train_047702,C4281598
ImageCLEFmedical_Caption_2024_train_047766,C0030797
ImageCLEFmedical_Caption_2024_train_047805,C0004457;C0007776
ImageCLEFmedical_Caption_2024_train_047857,C0007776;C0021102
ImageCLEFmedical_Caption_2024_train_047899,C0015811
ImageCLEFmedical_Caption_2024_train_047906,C4281599
ImageCLEFmedical_Caption_2024_train_048010,C0025584
ImageCLEFmedical_Caption_2024_train_048011,C0025584
ImageCLEFmedical_Caption_2024_train_048074,C0030797
ImageCLEFmedical_Caption_2024_train_048076,C1266909
ImageCLEFmedical_Caption_2024_train_048174,C1261192;C0004457
ImageCLEFmedical_Caption_2024_train_048175,C1261192;C0004457
ImageCLEFmedical_Caption_2024_train_048383,C0015811
ImageCLEFmedical_Caption_2024_train_048397,C0025584
ImageCLEFmedical_Caption_2024_train_048438,C0524471
ImageCLEFmedical_Caption_2024_train_048447,C0004457;C0015811
ImageCLEFmedical_Caption_2024_train_048509,C0030797
ImageCLEFmedical_Caption_2024_train_048595,C0524471
ImageCLEFmedical_Caption_2024_train_048596,C1266909;C0301559
ImageCLEFmedical_Caption_2024_train_048597,C0015811;C0007776
ImageCLEFmedical_Caption_2024_train_048705,C0015811
ImageCLEFmedical_Caption_2024_train_048707,C0015811
ImageCLEFmedical_Caption_2024_train_048708,C0015811
ImageCLEFmedical_Caption_2024_train_048709,C0015811
ImageCLEFmedical_Caption_2024_train_048710,C0015811
ImageCLEFmedical_Caption_2024_train_048711,C0015811
ImageCLEFmedical_Caption_2024_train_048913,C0025584
ImageCLEFmedical_Caption_2024_train_048938,C0030797;C0015813
ImageCLEFmedical_Caption_2024_train_049035,C0004457
ImageCLEFmedical_Caption_2024_train_049105,C1266909
ImageCLEFmedical_Caption_2024_train_049131,C0021102
ImageCLEFmedical_Caption_2024_train_049168,C0030797;C0015813
ImageCLEFmedical_Caption_2024_train_049183,C0030797
ImageCLEFmedical_Caption_2024_train_049186,C0015811;C0007776
ImageCLEFmedical_Caption_2024_train_049233,C0524471
ImageCLEFmedical_Caption_2024_train_049235,C0301559
ImageCLEFmedical_Caption_2024_train_049277,C0524471
ImageCLEFmedical_Caption_2024_train_049279,C0524470
ImageCLEFmedical_Caption_2024_train_049283,C0030797
ImageCLEFmedical_Caption_2024_train_049397,C0015811
ImageCLEFmedical_Caption_2024_train_049422,C0030797
ImageCLEFmedical_Caption_2024_train_049557,C0301559
ImageCLEFmedical_Caption_2024_train_049569,C0015811
ImageCLEFmedical_Caption_2024_train_049599,C0524470;C0015811
ImageCLEFmedical_Caption_2024_train_049600,C0524470
ImageCLEFmedical_Caption_2024_train_049757,C0030797;C0015811
ImageCLEFmedical_Caption_2024_train_049821,C0007776
ImageCLEFmedical_Caption_2024_train_049844,C0015813
ImageCLEFmedical_Caption_2024_train_049995,C0030797
ImageCLEFmedical_Caption_2024_train_049996,C0030797
ImageCLEFmedical_Caption_2024_train_050004,C0015811
ImageCLEFmedical_Caption_2024_train_050052,C0030797;C0015811
ImageCLEFmedical_Caption_2024_train_050069,C0004457
ImageCLEFmedical_Caption_2024_train_050534,C0005971
ImageCLEFmedical_Caption_2024_train_050540,C0206207
ImageCLEFmedical_Caption_2024_train_050575,C0015813
ImageCLEFmedical_Caption_2024_train_050589,C0030797
ImageCLEFmedical_Caption_2024_train_050632,C0030797;C0524470;C0524471
ImageCLEFmedical_Caption_2024_train_050657,C1261192
ImageCLEFmedical_Caption_2024_train_050659,C0015811
ImageCLEFmedical_Caption_2024_train_050702,C0301559
ImageCLEFmedical_Caption_2024_train_050709,C0524470;C0524471;C0015811
ImageCLEFmedical_Caption_2024_train_050717,C0021102
ImageCLEFmedical_Caption_2024_train_050719,C0021102;C0005971
ImageCLEFmedical_Caption_2024_train_050720,C0005971
ImageCLEFmedical_Caption_2024_train_050721,C0021102
ImageCLEFmedical_Caption_2024_train_050722,C0015811
ImageCLEFmedical_Caption_2024_train_050841,C0206207
ImageCLEFmedical_Caption_2024_train_050858,C0021102
ImageCLEFmedical_Caption_2024_train_051094,C0524470
ImageCLEFmedical_Caption_2024_train_051095,C0524470
ImageCLEFmedical_Caption_2024_train_051102,C1266909
ImageCLEFmedical_Caption_2024_train_051134,C4281598
ImageCLEFmedical_Caption_2024_train_051167,C0005971
ImageCLEFmedical_Caption_2024_train_051212,C0206207
ImageCLEFmedical_Caption_2024_train_051258,C0015811
ImageCLEFmedical_Caption_2024_train_051289,C4281598
ImageCLEFmedical_Caption_2024_train_051355,C1261192;C0206207
ImageCLEFmedical_Caption_2024_train_051417,C4281598;C0206207
ImageCLEFmedical_Caption_2024_train_051504,C1261192
ImageCLEFmedical_Caption_2024_train_051505,C0005971
ImageCLEFmedical_Caption_2024_train_051520,C0015811
ImageCLEFmedical_Caption_2024_train_051612,C1266909
ImageCLEFmedical_Caption_2024_train_051722,C4281598
ImageCLEFmedical_Caption_2024_train_051723,C4281598
ImageCLEFmedical_Caption_2024_train_051724,C4281598
ImageCLEFmedical_Caption_2024_train_051725,C4281598
ImageCLEFmedical_Caption_2024_train_051726,C4281598
ImageCLEFmedical_Caption_2024_train_051935,C0007776
ImageCLEFmedical_Caption_2024_train_051937,C4281598
ImageCLEFmedical_Caption_2024_train_051940,C0004457
ImageCLEFmedical_Caption_2024_train_052058,C4281599
ImageCLEFmedical_Caption_2024_train_052128,C0025584
ImageCLEFmedical_Caption_2024_train_052209,C0015811
ImageCLEFmedical_Caption_2024_train_052210,C0015811
ImageCLEFmedical_Caption_2024_train_052230,C0206207
ImageCLEFmedical_Caption_2024_train_052263,C0015813
ImageCLEFmedical_Caption_2024_train_052350,C0524471
ImageCLEFmedical_Caption_2024_train_052585,C0015811;C0005971
ImageCLEFmedical_Caption_2024_train_052634,C0015813
ImageCLEFmedical_Caption_2024_train_052649,C4281599
ImageCLEFmedical_Caption_2024_train_052650,C4281599
ImageCLEFmedical_Caption_2024_train_052651,C4281598
ImageCLEFmedical_Caption_2024_train_052652,C4281598
ImageCLEFmedical_Caption_2024_train_052694,C0524470
ImageCLEFmedical_Caption_2024_train_052696,C0524470
ImageCLEFmedical_Caption_2024_train_052698,C0524470
ImageCLEFmedical_Caption_2024_train_052815,C0030797;C0015811
ImageCLEFmedical_Caption_2024_train_052824,C1261192
ImageCLEFmedical_Caption_2024_train_052825,C1261192
ImageCLEFmedical_Caption_2024_train_052914,C0030797;C0015811;C4281599;C1261192
ImageCLEFmedical_Caption_2024_train_052964,C1266909
ImageCLEFmedical_Caption_2024_train_052992,C0301559
ImageCLEFmedical_Caption_2024_train_053069,C0015811
ImageCLEFmedical_Caption_2024_train_053100,C0004457;C0025584
ImageCLEFmedical_Caption_2024_train_053101,C0004457;C0206207;C0025584
ImageCLEFmedical_Caption_2024_train_053151,C0007776;C0015811
ImageCLEFmedical_Caption_2024_train_053210,C0025584
ImageCLEFmedical_Caption_2024_train_053282,C0524470
ImageCLEFmedical_Caption_2024_train_053296,C0015811
ImageCLEFmedical_Caption_2024_train_053435,C0524470
ImageCLEFmedical_Caption_2024_train_053483,C0015811;C0021102
ImageCLEFmedical_Caption_2024_train_053675,C0524470;C0030797;C0015813;C0206207
ImageCLEFmedical_Caption_2024_train_053676,C0524470;C0030797;C0206207;C0015813
ImageCLEFmedical_Caption_2024_train_053854,C1266909
ImageCLEFmedical_Caption_2024_train_053935,C0015811
ImageCLEFmedical_Caption_2024_train_054166,C0015811
ImageCLEFmedical_Caption_2024_train_054250,C1266909;C0005971
ImageCLEFmedical_Caption_2024_train_054343,C0301559;C0005971
ImageCLEFmedical_Caption_2024_train_054344,C0301559
ImageCLEFmedical_Caption_2024_train_054403,C1261192
ImageCLEFmedical_Caption_2024_train_054406,C1261192
ImageCLEFmedical_Caption_2024_train_054613,C1266909
ImageCLEFmedical_Caption_2024_train_054639,C0015811
ImageCLEFmedical_Caption_2024_train_054696,C4281599
ImageCLEFmedical_Caption_2024_train_054697,C4281598
ImageCLEFmedical_Caption_2024_train_054698,C4281598;C0021102
ImageCLEFmedical_Caption_2024_train_054702,C0015811
ImageCLEFmedical_Caption_2024_train_054866,C0015811
ImageCLEFmedical_Caption_2024_train_054922,C1266909
ImageCLEFmedical_Caption_2024_train_055194,C4281598
ImageCLEFmedical_Caption_2024_train_055195,C4281598
ImageCLEFmedical_Caption_2024_train_055196,C0007776
ImageCLEFmedical_Caption_2024_train_055260,C0301559;C0005971
ImageCLEFmedical_Caption_2024_train_055452,C0301559
ImageCLEFmedical_Caption_2024_train_055456,C0021102
ImageCLEFmedical_Caption_2024_train_055463,C0524470;C0015811
ImageCLEFmedical_Caption_2024_train_055465,C0524470
ImageCLEFmedical_Caption_2024_train_055466,C0021102
ImageCLEFmedical_Caption_2024_train_055547,C0015813;C0206207
ImageCLEFmedical_Caption_2024_train_055893,C0524470
ImageCLEFmedical_Caption_2024_train_055941,C1266909
ImageCLEFmedical_Caption_2024_train_056049,C0015811;C1266909
ImageCLEFmedical_Caption_2024_train_056050,C1266909
ImageCLEFmedical_Caption_2024_train_056051,C0015811
ImageCLEFmedical_Caption_2024_train_056052,C0015811
ImageCLEFmedical_Caption_2024_train_056054,C0015811
ImageCLEFmedical_Caption_2024_train_056056,C0301559
ImageCLEFmedical_Caption_2024_train_056083,C4281598
ImageCLEFmedical_Caption_2024_train_056326,C0301559;C0015813
ImageCLEFmedical_Caption_2024_train_056327,C0015811
