ID,CUIs
ImageCLEFmedical_Caption_2024_train_012919,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_012920,C0038257;C0226032
ImageCLEFmedical_Caption_2024_train_012958,C0001168;C1947917;C0002940
ImageCLEFmedical_Caption_2024_train_012996,C0016169
ImageCLEFmedical_Caption_2024_train_013062,C0002940
ImageCLEFmedical_Caption_2024_train_013105,C1261316;C0042591
ImageCLEFmedical_Caption_2024_train_013211,C0205097;C0085590
ImageCLEFmedical_Caption_2024_train_013263,C0016169
ImageCLEFmedical_Caption_2024_train_013289,C1261287
ImageCLEFmedical_Caption_2024_train_013358,C1947917
ImageCLEFmedical_Caption_2024_train_013359,C1275670
ImageCLEFmedical_Caption_2024_train_013433,C0016169
ImageCLEFmedical_Caption_2024_train_013460,C0016169
ImageCLEFmedical_Caption_2024_train_013490,C1261082;C0226032;C0034052;C0205097
ImageCLEFmedical_Caption_2024_train_013491,C1261316
ImageCLEFmedical_Caption_2024_train_013495,C0038257
ImageCLEFmedical_Caption_2024_train_013496,C0038257
ImageCLEFmedical_Caption_2024_train_013590,C0226032
ImageCLEFmedical_Caption_2024_train_013591,C1510412
ImageCLEFmedical_Caption_2024_train_013592,C1510412
ImageCLEFmedical_Caption_2024_train_013655,C1510412
ImageCLEFmedical_Caption_2024_train_013667,C0085590
ImageCLEFmedical_Caption_2024_train_013702,C0085590
ImageCLEFmedical_Caption_2024_train_013714,C0085590
ImageCLEFmedical_Caption_2024_train_013756,C1261082;C0018787;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_013810,C0001168
ImageCLEFmedical_Caption_2024_train_013880,C0016169;C0018787
ImageCLEFmedical_Caption_2024_train_013906,C0001168
ImageCLEFmedical_Caption_2024_train_013923,C1261316
ImageCLEFmedical_Caption_2024_train_013924,C1261316;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_013925,C0018787;C1261316
ImageCLEFmedical_Caption_2024_train_013930,C1510412
ImageCLEFmedical_Caption_2024_train_013931,C1510412
ImageCLEFmedical_Caption_2024_train_013978,C1261287
ImageCLEFmedical_Caption_2024_train_014097,C1261287
ImageCLEFmedical_Caption_2024_train_014169,C1261316;C0085590;C1261287
ImageCLEFmedical_Caption_2024_train_014170,C1261316;C0038257;C0085590
ImageCLEFmedical_Caption_2024_train_014260,C1261316
ImageCLEFmedical_Caption_2024_train_014274,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_014287,C0042591
ImageCLEFmedical_Caption_2024_train_014298,C0002940
ImageCLEFmedical_Caption_2024_train_014299,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_014301,C0226032;C1261316
ImageCLEFmedical_Caption_2024_train_014320,C0038257
ImageCLEFmedical_Caption_2024_train_014328,C0002940;C0034052
ImageCLEFmedical_Caption_2024_train_014452,C0001168
ImageCLEFmedical_Caption_2024_train_014453,C0001168
ImageCLEFmedical_Caption_2024_train_014495,C1261287;C1947917
ImageCLEFmedical_Caption_2024_train_014643,C0038257
ImageCLEFmedical_Caption_2024_train_014644,C0038257
ImageCLEFmedical_Caption_2024_train_014662,C1261287
ImageCLEFmedical_Caption_2024_train_014668,C1510412
ImageCLEFmedical_Caption_2024_train_014669,C1510412
ImageCLEFmedical_Caption_2024_train_014714,C1261287
ImageCLEFmedical_Caption_2024_train_014716,C0034052;C0085590
ImageCLEFmedical_Caption_2024_train_014764,C1947917;C1261316
ImageCLEFmedical_Caption_2024_train_014765,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_014850,C0038257
ImageCLEFmedical_Caption_2024_train_014910,C0018787;C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_014919,C1947917
ImageCLEFmedical_Caption_2024_train_014921,C1510412
ImageCLEFmedical_Caption_2024_train_014950,C0001168
ImageCLEFmedical_Caption_2024_train_014951,C0085590;C1947917
ImageCLEFmedical_Caption_2024_train_015044,C0226032;C0042591
ImageCLEFmedical_Caption_2024_train_015083,C0034052
ImageCLEFmedical_Caption_2024_train_015098,C0002940
ImageCLEFmedical_Caption_2024_train_015110,C1947917
ImageCLEFmedical_Caption_2024_train_015139,C1510412
ImageCLEFmedical_Caption_2024_train_015140,C1510412
ImageCLEFmedical_Caption_2024_train_015265,C0016169
ImageCLEFmedical_Caption_2024_train_015301,C0002940
ImageCLEFmedical_Caption_2024_train_015344,C0018787
ImageCLEFmedical_Caption_2024_train_015389,C0226032
ImageCLEFmedical_Caption_2024_train_015390,C0226032
ImageCLEFmedical_Caption_2024_train_015391,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_015393,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_015395,C0034052
ImageCLEFmedical_Caption_2024_train_015396,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_015415,C1261316
ImageCLEFmedical_Caption_2024_train_015425,C0002940
ImageCLEFmedical_Caption_2024_train_015459,C1261082
ImageCLEFmedical_Caption_2024_train_015460,C1261082
ImageCLEFmedical_Caption_2024_train_015464,C0016169
ImageCLEFmedical_Caption_2024_train_015549,C0085590
ImageCLEFmedical_Caption_2024_train_015649,C1510412
ImageCLEFmedical_Caption_2024_train_015721,C1947917;C0085590
ImageCLEFmedical_Caption_2024_train_015725,C0085590
ImageCLEFmedical_Caption_2024_train_015751,C1261316;C0002940
ImageCLEFmedical_Caption_2024_train_015855,C0038257
ImageCLEFmedical_Caption_2024_train_015893,C0205097;C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_015914,C0085590;C0226032
ImageCLEFmedical_Caption_2024_train_015915,C0038257;C0226032
ImageCLEFmedical_Caption_2024_train_015966,C0038257
ImageCLEFmedical_Caption_2024_train_015996,C0042591
ImageCLEFmedical_Caption_2024_train_015997,C0042591;C0002940
ImageCLEFmedical_Caption_2024_train_016058,C0001168
ImageCLEFmedical_Caption_2024_train_016121,C0001168;C0018787;C0016169
ImageCLEFmedical_Caption_2024_train_016173,C0034052
ImageCLEFmedical_Caption_2024_train_016203,C0085590
ImageCLEFmedical_Caption_2024_train_016204,C0085590
ImageCLEFmedical_Caption_2024_train_016205,C0085590
ImageCLEFmedical_Caption_2024_train_016211,C0034052
ImageCLEFmedical_Caption_2024_train_016212,C0034052
ImageCLEFmedical_Caption_2024_train_016214,C1261316
ImageCLEFmedical_Caption_2024_train_016215,C0034052;C1261316
ImageCLEFmedical_Caption_2024_train_016216,C0016169;C1261316;C0226037
ImageCLEFmedical_Caption_2024_train_016217,C0016169;C1261316;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_016218,C1261316
ImageCLEFmedical_Caption_2024_train_016219,C1261082;C0016169
ImageCLEFmedical_Caption_2024_train_016224,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_016225,C0018787
ImageCLEFmedical_Caption_2024_train_016320,C0205097;C1261082;C0226032;C0226037;C1275670;C1261316
ImageCLEFmedical_Caption_2024_train_016321,C0205097;C1261082;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_016322,C1947917;C0226032
ImageCLEFmedical_Caption_2024_train_016323,C0226032
ImageCLEFmedical_Caption_2024_train_016400,C0226032
ImageCLEFmedical_Caption_2024_train_016401,C0226032;C0001168
ImageCLEFmedical_Caption_2024_train_016402,C0226032;C0042591
ImageCLEFmedical_Caption_2024_train_016403,C0226032
ImageCLEFmedical_Caption_2024_train_016435,C0034052
ImageCLEFmedical_Caption_2024_train_016436,C0034052
ImageCLEFmedical_Caption_2024_train_016450,C0002940;C1275670
ImageCLEFmedical_Caption_2024_train_016451,C0002940;C1947917
ImageCLEFmedical_Caption_2024_train_016487,C1261316
ImageCLEFmedical_Caption_2024_train_016625,C0085590
ImageCLEFmedical_Caption_2024_train_016692,C0205097;C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_016693,C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_016694,C0205097;C0034052;C0226037;C0226032;C1947917
ImageCLEFmedical_Caption_2024_train_016695,C0034052
ImageCLEFmedical_Caption_2024_train_016769,C1261287
ImageCLEFmedical_Caption_2024_train_016770,C0038257
ImageCLEFmedical_Caption_2024_train_016771,C0038257
ImageCLEFmedical_Caption_2024_train_016849,C0085590
ImageCLEFmedical_Caption_2024_train_016867,C1510412;C0034052
ImageCLEFmedical_Caption_2024_train_016961,C1510412
ImageCLEFmedical_Caption_2024_train_016962,C1510412;C0038257
ImageCLEFmedical_Caption_2024_train_017016,C0002940;C0038257
ImageCLEFmedical_Caption_2024_train_017189,C0226032
ImageCLEFmedical_Caption_2024_train_017235,C0002940;C0034052
ImageCLEFmedical_Caption_2024_train_017375,C1261287;C0034052
ImageCLEFmedical_Caption_2024_train_017376,C1261082
ImageCLEFmedical_Caption_2024_train_017400,C0085590;C0002940
ImageCLEFmedical_Caption_2024_train_017402,C0018787;C0226037;C1261316;C0226032
ImageCLEFmedical_Caption_2024_train_017403,C0018787;C0226037;C1261316;C0226032
ImageCLEFmedical_Caption_2024_train_017414,C1947917
ImageCLEFmedical_Caption_2024_train_017416,C1261287
ImageCLEFmedical_Caption_2024_train_017463,C1261316;C1947917;C0034052
ImageCLEFmedical_Caption_2024_train_017555,C0042591
ImageCLEFmedical_Caption_2024_train_017668,C0018787;C1261287
ImageCLEFmedical_Caption_2024_train_017720,C0085590
ImageCLEFmedical_Caption_2024_train_017727,C0038257;C0016169
ImageCLEFmedical_Caption_2024_train_017768,C0205097;C0018787;C0226037;C0042591
ImageCLEFmedical_Caption_2024_train_017769,C0018787;C0042591;C1261316
ImageCLEFmedical_Caption_2024_train_017851,C1261316;C0226037
ImageCLEFmedical_Caption_2024_train_017918,C0085590
ImageCLEFmedical_Caption_2024_train_017919,C0038257
ImageCLEFmedical_Caption_2024_train_017920,C0085590
ImageCLEFmedical_Caption_2024_train_017970,C0226032
ImageCLEFmedical_Caption_2024_train_017971,C0226037;C0034052;C0085590;C1261316;C1261082;C0205097
ImageCLEFmedical_Caption_2024_train_017972,C0085590;C1261316;C0226037
ImageCLEFmedical_Caption_2024_train_017973,C0226037
ImageCLEFmedical_Caption_2024_train_017976,C1261287;C1947917;C1275670
ImageCLEFmedical_Caption_2024_train_018056,C0001168
ImageCLEFmedical_Caption_2024_train_018190,C0001168;C1947917;C0042591
ImageCLEFmedical_Caption_2024_train_018191,C0042591;C0002940
ImageCLEFmedical_Caption_2024_train_018199,C0205097;C1261316;C1261082;C0042591;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_018200,C1261082;C1261316
ImageCLEFmedical_Caption_2024_train_018264,C1261287
ImageCLEFmedical_Caption_2024_train_018270,C1947917
ImageCLEFmedical_Caption_2024_train_018288,C1510412
ImageCLEFmedical_Caption_2024_train_018289,C0034052
ImageCLEFmedical_Caption_2024_train_018325,C0226037;C0042591;C1261287
ImageCLEFmedical_Caption_2024_train_018349,C1510412
ImageCLEFmedical_Caption_2024_train_018364,C1510412
ImageCLEFmedical_Caption_2024_train_018365,C1510412;C0001168
ImageCLEFmedical_Caption_2024_train_018413,C0034052
ImageCLEFmedical_Caption_2024_train_018452,C1947917;C0018787
ImageCLEFmedical_Caption_2024_train_018455,C0038257;C0018787
ImageCLEFmedical_Caption_2024_train_018526,C1261287
ImageCLEFmedical_Caption_2024_train_018527,C0038257
ImageCLEFmedical_Caption_2024_train_018528,C0001168
ImageCLEFmedical_Caption_2024_train_018591,C0226032;C0002940;C1947917;C0042591
ImageCLEFmedical_Caption_2024_train_018592,C0038257
ImageCLEFmedical_Caption_2024_train_018664,C0085590
ImageCLEFmedical_Caption_2024_train_018688,C0085590
ImageCLEFmedical_Caption_2024_train_018723,C0001168;C0226037
ImageCLEFmedical_Caption_2024_train_018724,C1261287
ImageCLEFmedical_Caption_2024_train_018805,C0001168
ImageCLEFmedical_Caption_2024_train_018889,C0001168;C0038257;C1510412
ImageCLEFmedical_Caption_2024_train_018909,C0085590
ImageCLEFmedical_Caption_2024_train_018926,C0226032;C0016169
ImageCLEFmedical_Caption_2024_train_018953,C1261287
ImageCLEFmedical_Caption_2024_train_018972,C1261287
ImageCLEFmedical_Caption_2024_train_019047,C0002940
ImageCLEFmedical_Caption_2024_train_019126,C0002940;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_019127,C0205097;C0226032;C1947917;C0034052
ImageCLEFmedical_Caption_2024_train_019155,C0085590
ImageCLEFmedical_Caption_2024_train_019194,C0018787
ImageCLEFmedical_Caption_2024_train_019202,C1261082;C1947917;C0226032;C1261287;C0226037
ImageCLEFmedical_Caption_2024_train_019203,C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_019205,C0042591
ImageCLEFmedical_Caption_2024_train_019284,C0226032
ImageCLEFmedical_Caption_2024_train_019285,C0226032
ImageCLEFmedical_Caption_2024_train_019351,C0085590;C1510412;C0038257
ImageCLEFmedical_Caption_2024_train_019548,C0085590
ImageCLEFmedical_Caption_2024_train_019564,C1510412
ImageCLEFmedical_Caption_2024_train_019566,C1510412;C1947917
ImageCLEFmedical_Caption_2024_train_019571,C0018787
ImageCLEFmedical_Caption_2024_train_019672,C1261287
ImageCLEFmedical_Caption_2024_train_019674,C0038257
ImageCLEFmedical_Caption_2024_train_019675,C0038257;C0085590
ImageCLEFmedical_Caption_2024_train_019677,C0205097;C1261316
ImageCLEFmedical_Caption_2024_train_019678,C1261082;C0226032
ImageCLEFmedical_Caption_2024_train_019679,C1261082;C0226037
ImageCLEFmedical_Caption_2024_train_019680,C1261082;C0226032
ImageCLEFmedical_Caption_2024_train_019681,C1261082;C0226037;C0001168;C0034052
ImageCLEFmedical_Caption_2024_train_019760,C0042591
ImageCLEFmedical_Caption_2024_train_019768,C1510412
ImageCLEFmedical_Caption_2024_train_019783,C0002940
ImageCLEFmedical_Caption_2024_train_019835,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_019836,C1510412;C0038257
ImageCLEFmedical_Caption_2024_train_019837,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_019838,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_019861,C0085590;C1947917
ImageCLEFmedical_Caption_2024_train_019972,C1261287
ImageCLEFmedical_Caption_2024_train_019982,C0001168
ImageCLEFmedical_Caption_2024_train_020023,C1510412
ImageCLEFmedical_Caption_2024_train_020080,C0085590;C1275670;C0042591
ImageCLEFmedical_Caption_2024_train_020093,C0085590
ImageCLEFmedical_Caption_2024_train_020094,C0042591
ImageCLEFmedical_Caption_2024_train_020144,C0002940
ImageCLEFmedical_Caption_2024_train_020158,C0085590;C0034052
ImageCLEFmedical_Caption_2024_train_020193,C0038257
ImageCLEFmedical_Caption_2024_train_020294,C1947917
ImageCLEFmedical_Caption_2024_train_020418,C0034052
ImageCLEFmedical_Caption_2024_train_020419,C0034052
ImageCLEFmedical_Caption_2024_train_020432,C1261082;C0226037
ImageCLEFmedical_Caption_2024_train_020507,C0016169
ImageCLEFmedical_Caption_2024_train_020531,C0034052;C0018787
ImageCLEFmedical_Caption_2024_train_020557,C0034052;C0085590
ImageCLEFmedical_Caption_2024_train_020561,C0018787
ImageCLEFmedical_Caption_2024_train_020567,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_020595,C0034052
ImageCLEFmedical_Caption_2024_train_020700,C0085590
ImageCLEFmedical_Caption_2024_train_020762,C0034052;C0226032
ImageCLEFmedical_Caption_2024_train_020932,C1261287
ImageCLEFmedical_Caption_2024_train_020934,C1261287
ImageCLEFmedical_Caption_2024_train_020979,C0038257
ImageCLEFmedical_Caption_2024_train_021005,C1261287;C0226037
ImageCLEFmedical_Caption_2024_train_021023,C0226032
ImageCLEFmedical_Caption_2024_train_021026,C1275670
ImageCLEFmedical_Caption_2024_train_021044,C1510412
ImageCLEFmedical_Caption_2024_train_021046,C0226032;C1261287;C0001168;C1275670
ImageCLEFmedical_Caption_2024_train_021047,C1947917;C1275670
ImageCLEFmedical_Caption_2024_train_021060,C0038257
ImageCLEFmedical_Caption_2024_train_021061,C0038257
ImageCLEFmedical_Caption_2024_train_021062,C0038257
ImageCLEFmedical_Caption_2024_train_021083,C1510412
ImageCLEFmedical_Caption_2024_train_021084,C0042591;C0001168
ImageCLEFmedical_Caption_2024_train_021085,C0001168
ImageCLEFmedical_Caption_2024_train_021088,C0002940
ImageCLEFmedical_Caption_2024_train_021201,C0002940;C0016169
ImageCLEFmedical_Caption_2024_train_021202,C0016169;C0038257
ImageCLEFmedical_Caption_2024_train_021212,C1261082
ImageCLEFmedical_Caption_2024_train_021255,C0016169
ImageCLEFmedical_Caption_2024_train_021256,C0016169
ImageCLEFmedical_Caption_2024_train_021257,C0016169
ImageCLEFmedical_Caption_2024_train_021266,C1261316;C0226032
ImageCLEFmedical_Caption_2024_train_021267,C1261316
ImageCLEFmedical_Caption_2024_train_021268,C1261316;C0226032
ImageCLEFmedical_Caption_2024_train_021290,C0002940
ImageCLEFmedical_Caption_2024_train_021297,C0085590
ImageCLEFmedical_Caption_2024_train_021331,C0002940
ImageCLEFmedical_Caption_2024_train_021377,C0002940;C0226032
ImageCLEFmedical_Caption_2024_train_021378,C0002940
ImageCLEFmedical_Caption_2024_train_021380,C0002940;C1261287
ImageCLEFmedical_Caption_2024_train_021390,C1947917;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_021391,C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_021392,C0226037
ImageCLEFmedical_Caption_2024_train_021393,C0205097
ImageCLEFmedical_Caption_2024_train_021394,C0205097;C0226037
ImageCLEFmedical_Caption_2024_train_021395,C0205097;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_021396,C0205097
ImageCLEFmedical_Caption_2024_train_021429,C0018787;C0034052;C0226037
ImageCLEFmedical_Caption_2024_train_021430,C1261082
ImageCLEFmedical_Caption_2024_train_021453,C1510412
ImageCLEFmedical_Caption_2024_train_021464,C0085590
ImageCLEFmedical_Caption_2024_train_021465,C0085590
ImageCLEFmedical_Caption_2024_train_021466,C0085590
ImageCLEFmedical_Caption_2024_train_021467,C0085590
ImageCLEFmedical_Caption_2024_train_021498,C0226032
ImageCLEFmedical_Caption_2024_train_021505,C0038257
ImageCLEFmedical_Caption_2024_train_021539,C1261287
ImageCLEFmedical_Caption_2024_train_021540,C0038257
ImageCLEFmedical_Caption_2024_train_021541,C0038257
ImageCLEFmedical_Caption_2024_train_021542,C0038257;C1947917
ImageCLEFmedical_Caption_2024_train_021543,C0038257
ImageCLEFmedical_Caption_2024_train_021568,C1261316
ImageCLEFmedical_Caption_2024_train_021592,C0038257
ImageCLEFmedical_Caption_2024_train_021732,C0085590
ImageCLEFmedical_Caption_2024_train_021767,C0016169
ImageCLEFmedical_Caption_2024_train_021769,C1510412;C0038257;C0016169;C0085590
ImageCLEFmedical_Caption_2024_train_021770,C1510412
ImageCLEFmedical_Caption_2024_train_021790,C1510412
ImageCLEFmedical_Caption_2024_train_021810,C1261316
ImageCLEFmedical_Caption_2024_train_021826,C0038257
ImageCLEFmedical_Caption_2024_train_021834,C0226032
ImageCLEFmedical_Caption_2024_train_021835,C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_021836,C1261316
ImageCLEFmedical_Caption_2024_train_021878,C0038257
ImageCLEFmedical_Caption_2024_train_021880,C0038257
ImageCLEFmedical_Caption_2024_train_021905,C0016169
ImageCLEFmedical_Caption_2024_train_021912,C0001168
ImageCLEFmedical_Caption_2024_train_021943,C0085590;C1261082
ImageCLEFmedical_Caption_2024_train_021993,C0038257
ImageCLEFmedical_Caption_2024_train_021994,C0016169
ImageCLEFmedical_Caption_2024_train_022005,C1261287;C0085590
ImageCLEFmedical_Caption_2024_train_022029,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_022030,C0038257
ImageCLEFmedical_Caption_2024_train_022129,C0038257
ImageCLEFmedical_Caption_2024_train_022161,C0226032
ImageCLEFmedical_Caption_2024_train_022166,C0042591;C0085590
ImageCLEFmedical_Caption_2024_train_022184,C0018787;C0085590
ImageCLEFmedical_Caption_2024_train_022191,C0034052;C0038257
ImageCLEFmedical_Caption_2024_train_022192,C0018787;C0034052;C0042591;C0001168;C1261316
ImageCLEFmedical_Caption_2024_train_022193,C0018787;C1261287;C0226037
ImageCLEFmedical_Caption_2024_train_022194,C0018787;C1261287
ImageCLEFmedical_Caption_2024_train_022273,C1510412
ImageCLEFmedical_Caption_2024_train_022351,C1261287
ImageCLEFmedical_Caption_2024_train_022359,C0038257;C1261316
ImageCLEFmedical_Caption_2024_train_022360,C0038257;C1261316
ImageCLEFmedical_Caption_2024_train_022361,C1261316
ImageCLEFmedical_Caption_2024_train_022362,C1261316
ImageCLEFmedical_Caption_2024_train_022383,C0038257;C0226032
ImageCLEFmedical_Caption_2024_train_022387,C0205097;C1261082;C0226032
ImageCLEFmedical_Caption_2024_train_022445,C0001168
ImageCLEFmedical_Caption_2024_train_022446,C1261082;C0038257
ImageCLEFmedical_Caption_2024_train_022447,C1261316;C0034052;C1261287
ImageCLEFmedical_Caption_2024_train_022498,C0038257;C0085590
ImageCLEFmedical_Caption_2024_train_022646,C1261316
ImageCLEFmedical_Caption_2024_train_022647,C1261316;C0038257
ImageCLEFmedical_Caption_2024_train_022718,C1261287
ImageCLEFmedical_Caption_2024_train_022725,C0038257;C0016169
ImageCLEFmedical_Caption_2024_train_022730,C1510412
ImageCLEFmedical_Caption_2024_train_022759,C1261287;C1261082
ImageCLEFmedical_Caption_2024_train_022762,C1261082;C0205097
ImageCLEFmedical_Caption_2024_train_022763,C1261316;C0205097
ImageCLEFmedical_Caption_2024_train_022764,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_022766,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_022853,C0034052
ImageCLEFmedical_Caption_2024_train_022898,C1275670;C0034052
ImageCLEFmedical_Caption_2024_train_022918,C1510412
ImageCLEFmedical_Caption_2024_train_022930,C1510412
ImageCLEFmedical_Caption_2024_train_023024,C0226032
ImageCLEFmedical_Caption_2024_train_023025,C0226032
ImageCLEFmedical_Caption_2024_train_023026,C0226032
ImageCLEFmedical_Caption_2024_train_023027,C0226032
ImageCLEFmedical_Caption_2024_train_023063,C0002940;C1261082
ImageCLEFmedical_Caption_2024_train_023064,C0034052
ImageCLEFmedical_Caption_2024_train_023087,C0226032
ImageCLEFmedical_Caption_2024_train_023119,C1947917
ImageCLEFmedical_Caption_2024_train_023170,C0038257;C0226032
ImageCLEFmedical_Caption_2024_train_023171,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_023188,C1510412
ImageCLEFmedical_Caption_2024_train_023189,C1510412
ImageCLEFmedical_Caption_2024_train_023194,C1947917
ImageCLEFmedical_Caption_2024_train_023201,C0001168;C0226037
ImageCLEFmedical_Caption_2024_train_023322,C0001168;C1261316
ImageCLEFmedical_Caption_2024_train_023323,C0038257;C1261316
ImageCLEFmedical_Caption_2024_train_023407,C0002940
ImageCLEFmedical_Caption_2024_train_023417,C0038257
ImageCLEFmedical_Caption_2024_train_023446,C0018787;C1261287
ImageCLEFmedical_Caption_2024_train_023570,C0038257
ImageCLEFmedical_Caption_2024_train_023580,C1947917
ImageCLEFmedical_Caption_2024_train_023615,C0001168
ImageCLEFmedical_Caption_2024_train_023616,C0038257
ImageCLEFmedical_Caption_2024_train_023642,C0205097;C0226037
ImageCLEFmedical_Caption_2024_train_023653,C0002940;C0042591;C1261287
ImageCLEFmedical_Caption_2024_train_023661,C0016169
ImageCLEFmedical_Caption_2024_train_023663,C1947917;C0016169
ImageCLEFmedical_Caption_2024_train_023724,C0038257
ImageCLEFmedical_Caption_2024_train_023733,C0085590
ImageCLEFmedical_Caption_2024_train_023765,C0002940
ImageCLEFmedical_Caption_2024_train_023775,C1261082;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_023813,C0205097
ImageCLEFmedical_Caption_2024_train_023817,C1275670
ImageCLEFmedical_Caption_2024_train_023860,C1510412;C0042591
ImageCLEFmedical_Caption_2024_train_023861,C0034052;C1510412
ImageCLEFmedical_Caption_2024_train_023897,C0042591
ImageCLEFmedical_Caption_2024_train_023909,C1261287
ImageCLEFmedical_Caption_2024_train_024010,C0016169
ImageCLEFmedical_Caption_2024_train_024011,C0016169
ImageCLEFmedical_Caption_2024_train_024052,C0038257
ImageCLEFmedical_Caption_2024_train_024053,C1275670
ImageCLEFmedical_Caption_2024_train_024062,C0001168
ImageCLEFmedical_Caption_2024_train_024079,C0038257
ImageCLEFmedical_Caption_2024_train_024100,C0226032;C0002940
ImageCLEFmedical_Caption_2024_train_024101,C0002940
ImageCLEFmedical_Caption_2024_train_024113,C0001168
ImageCLEFmedical_Caption_2024_train_024184,C0018787;C1261287
ImageCLEFmedical_Caption_2024_train_024213,C0002940
ImageCLEFmedical_Caption_2024_train_024251,C0085590
ImageCLEFmedical_Caption_2024_train_024253,C0085590
ImageCLEFmedical_Caption_2024_train_024270,C0042591
ImageCLEFmedical_Caption_2024_train_024279,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_024353,C0038257
ImageCLEFmedical_Caption_2024_train_024362,C0085590;C0002940;C0034052
ImageCLEFmedical_Caption_2024_train_024363,C0002940;C0085590
ImageCLEFmedical_Caption_2024_train_024364,C0002940
ImageCLEFmedical_Caption_2024_train_024410,C0001168;C1275670
ImageCLEFmedical_Caption_2024_train_024470,C0205097;C1947917;C0226032;C0034052;C1275670;C0042591;C1261082
ImageCLEFmedical_Caption_2024_train_024471,C1261316;C1275670;C0042591;C0226032;C0034052;C1261082
ImageCLEFmedical_Caption_2024_train_024479,C0018787
ImageCLEFmedical_Caption_2024_train_024609,C0016169
ImageCLEFmedical_Caption_2024_train_024671,C1261287;C1947917;C0001168
ImageCLEFmedical_Caption_2024_train_024785,C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_024788,C1261316
ImageCLEFmedical_Caption_2024_train_024789,C1261316;C0038257
ImageCLEFmedical_Caption_2024_train_024849,C1510412
ImageCLEFmedical_Caption_2024_train_024881,C0226032
ImageCLEFmedical_Caption_2024_train_024950,C1261287
ImageCLEFmedical_Caption_2024_train_024951,C1261287
ImageCLEFmedical_Caption_2024_train_024984,C1261316
ImageCLEFmedical_Caption_2024_train_025059,C0205097
ImageCLEFmedical_Caption_2024_train_025084,C1275670;C0042591
ImageCLEFmedical_Caption_2024_train_025113,C0085590
ImageCLEFmedical_Caption_2024_train_025177,C1510412;C1947917
ImageCLEFmedical_Caption_2024_train_025252,C0038257
ImageCLEFmedical_Caption_2024_train_025263,C0038257
ImageCLEFmedical_Caption_2024_train_025267,C1261287
ImageCLEFmedical_Caption_2024_train_025284,C1261287;C0002940
ImageCLEFmedical_Caption_2024_train_025312,C1261287;C0085590
ImageCLEFmedical_Caption_2024_train_025313,C0038257
ImageCLEFmedical_Caption_2024_train_025441,C0001168;C0042591;C1275670
ImageCLEFmedical_Caption_2024_train_025535,C0038257
ImageCLEFmedical_Caption_2024_train_025578,C1261316
ImageCLEFmedical_Caption_2024_train_025608,C0226032
ImageCLEFmedical_Caption_2024_train_025619,C0018787;C0016169;C0034052
ImageCLEFmedical_Caption_2024_train_025625,C1261287;C1261082
ImageCLEFmedical_Caption_2024_train_025648,C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_025649,C0038257
ImageCLEFmedical_Caption_2024_train_025650,C0038257
ImageCLEFmedical_Caption_2024_train_025652,C0038257
ImageCLEFmedical_Caption_2024_train_025653,C0038257
ImageCLEFmedical_Caption_2024_train_025654,C0038257
ImageCLEFmedical_Caption_2024_train_025655,C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_025656,C0038257
ImageCLEFmedical_Caption_2024_train_025676,C0002940
ImageCLEFmedical_Caption_2024_train_025677,C0002940
ImageCLEFmedical_Caption_2024_train_025679,C0002940
ImageCLEFmedical_Caption_2024_train_025680,C0002940
ImageCLEFmedical_Caption_2024_train_025774,C0085590;C0002940
