ID,CUIs
ImageCLEFmedical_Caption_2024_train_017643,C0225883
ImageCLEFmedical_Caption_2024_train_017709,C0225844
ImageCLEFmedical_Caption_2024_train_017710,C0018827
ImageCLEFmedical_Caption_2024_train_017759,C0028259
ImageCLEFmedical_Caption_2024_train_017767,C0023884
ImageCLEFmedical_Caption_2024_train_017789,C0444611
ImageCLEFmedical_Caption_2024_train_017798,C0087086
ImageCLEFmedical_Caption_2024_train_017826,C0205207
ImageCLEFmedical_Caption_2024_train_017843,C0016976
ImageCLEFmedical_Caption_2024_train_017881,C0205207
ImageCLEFmedical_Caption_2024_train_017913,C0031039
ImageCLEFmedical_Caption_2024_train_017932,C0018792
ImageCLEFmedical_Caption_2024_train_017961,C0225860;C0225897;C0031039
ImageCLEFmedical_Caption_2024_train_017963,C0031039
ImageCLEFmedical_Caption_2024_train_018043,C0225844
ImageCLEFmedical_Caption_2024_train_018062,C0225883;C0225897;C0225860;C0026264
ImageCLEFmedical_Caption_2024_train_018119,C0225883
ImageCLEFmedical_Caption_2024_train_018187,C0444611
ImageCLEFmedical_Caption_2024_train_018192,C0027551
ImageCLEFmedical_Caption_2024_train_018193,C0027551
ImageCLEFmedical_Caption_2024_train_018194,C0027551
ImageCLEFmedical_Caption_2024_train_018195,C0027551
ImageCLEFmedical_Caption_2024_train_018282,C0018827;C0003501
ImageCLEFmedical_Caption_2024_train_018292,C0225897
ImageCLEFmedical_Caption_2024_train_018332,C0444611
ImageCLEFmedical_Caption_2024_train_018355,C0225844
ImageCLEFmedical_Caption_2024_train_018369,C0225897;C0003501;C0003483
ImageCLEFmedical_Caption_2024_train_018373,C0026264
ImageCLEFmedical_Caption_2024_train_018374,C0026264
ImageCLEFmedical_Caption_2024_train_018387,C0444611
ImageCLEFmedical_Caption_2024_train_018388,C0444611
ImageCLEFmedical_Caption_2024_train_018438,C0018787;C0205207
ImageCLEFmedical_Caption_2024_train_018447,C0018787;C0003483
ImageCLEFmedical_Caption_2024_train_018449,C0225860;C0225844;C0026264;C0225897
ImageCLEFmedical_Caption_2024_train_018461,C0018792
ImageCLEFmedical_Caption_2024_train_018462,C0018787;C0225897
ImageCLEFmedical_Caption_2024_train_018483,C0205207
ImageCLEFmedical_Caption_2024_train_018493,C0003483
ImageCLEFmedical_Caption_2024_train_018517,C0225844;C0003483
ImageCLEFmedical_Caption_2024_train_018518,C0225883;C0003483
ImageCLEFmedical_Caption_2024_train_018519,C1269894;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_018520,C0003483;C0225883
ImageCLEFmedical_Caption_2024_train_018541,C0225860
ImageCLEFmedical_Caption_2024_train_018557,C0031039
ImageCLEFmedical_Caption_2024_train_018615,C0003501
ImageCLEFmedical_Caption_2024_train_018616,C0003501
ImageCLEFmedical_Caption_2024_train_018727,C0023884
ImageCLEFmedical_Caption_2024_train_018731,C0205207
ImageCLEFmedical_Caption_2024_train_018732,C0023884
ImageCLEFmedical_Caption_2024_train_018737,C0016976
ImageCLEFmedical_Caption_2024_train_018775,C0027551
ImageCLEFmedical_Caption_2024_train_018784,C0018787;C0018792;C0225860
ImageCLEFmedical_Caption_2024_train_018814,C0003483;C0026264
ImageCLEFmedical_Caption_2024_train_018827,C0016976
ImageCLEFmedical_Caption_2024_train_018849,C0031039;C0225897;C0225860;C0225883;C0225844
ImageCLEFmedical_Caption_2024_train_018908,C0016976
ImageCLEFmedical_Caption_2024_train_018925,C0027551
ImageCLEFmedical_Caption_2024_train_018978,C0003483
ImageCLEFmedical_Caption_2024_train_018989,C0018787
ImageCLEFmedical_Caption_2024_train_018996,C0444611;C0023884
ImageCLEFmedical_Caption_2024_train_019032,C0444611
ImageCLEFmedical_Caption_2024_train_019041,C0018787
ImageCLEFmedical_Caption_2024_train_019078,C0042149
ImageCLEFmedical_Caption_2024_train_019147,C0225883
ImageCLEFmedical_Caption_2024_train_019167,C0016976
ImageCLEFmedical_Caption_2024_train_019187,C0225897;C0018827
ImageCLEFmedical_Caption_2024_train_019396,C0087086
ImageCLEFmedical_Caption_2024_train_019409,C0026264;C0225860;C0225897;C0225883;C0003483
ImageCLEFmedical_Caption_2024_train_019410,C0026264
ImageCLEFmedical_Caption_2024_train_019411,C0225860;C0225883;C0225897;C0003483
ImageCLEFmedical_Caption_2024_train_019447,C0018787;C0225860
ImageCLEFmedical_Caption_2024_train_019456,C0026264
ImageCLEFmedical_Caption_2024_train_019486,C0028259
ImageCLEFmedical_Caption_2024_train_019493,C0018787;C0023884;C0205207
ImageCLEFmedical_Caption_2024_train_019495,C0003483
ImageCLEFmedical_Caption_2024_train_019496,C0225883
ImageCLEFmedical_Caption_2024_train_019497,C0225883;C0225897;C0003483
ImageCLEFmedical_Caption_2024_train_019498,C0018787
ImageCLEFmedical_Caption_2024_train_019500,C0444611
ImageCLEFmedical_Caption_2024_train_019510,C0018827
ImageCLEFmedical_Caption_2024_train_019511,C0205207
ImageCLEFmedical_Caption_2024_train_019521,C0225844
ImageCLEFmedical_Caption_2024_train_019553,C0225844
ImageCLEFmedical_Caption_2024_train_019591,C0023884
ImageCLEFmedical_Caption_2024_train_019597,C0205207
ImageCLEFmedical_Caption_2024_train_019624,C0003501
ImageCLEFmedical_Caption_2024_train_019647,C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_019659,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_019660,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_019661,C0444611
ImageCLEFmedical_Caption_2024_train_019701,C0018787;C1269894;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_019702,C0018787;C0225883;C1269894
ImageCLEFmedical_Caption_2024_train_019703,C0031039
ImageCLEFmedical_Caption_2024_train_019704,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_019706,C0003483
ImageCLEFmedical_Caption_2024_train_019707,C0225883
ImageCLEFmedical_Caption_2024_train_019708,C0003483;C0225897
ImageCLEFmedical_Caption_2024_train_019709,C0225883
ImageCLEFmedical_Caption_2024_train_019710,C0018787;C0225883
ImageCLEFmedical_Caption_2024_train_019722,C0018787
ImageCLEFmedical_Caption_2024_train_019733,C0026264
ImageCLEFmedical_Caption_2024_train_019754,C0003483
ImageCLEFmedical_Caption_2024_train_019776,C0087086;C0225844;C0003483;C0225860
ImageCLEFmedical_Caption_2024_train_019809,C0225844
ImageCLEFmedical_Caption_2024_train_019829,C0018827;C0026264
ImageCLEFmedical_Caption_2024_train_019831,C0023884
ImageCLEFmedical_Caption_2024_train_019862,C1269894;C0225897
ImageCLEFmedical_Caption_2024_train_019863,C1269894;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_019864,C0026264;C0225897
ImageCLEFmedical_Caption_2024_train_019865,C0026264;C0225897
ImageCLEFmedical_Caption_2024_train_019866,C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_019867,C0225897
ImageCLEFmedical_Caption_2024_train_019875,C0027551
ImageCLEFmedical_Caption_2024_train_019876,C0027551
ImageCLEFmedical_Caption_2024_train_019900,C0028259
ImageCLEFmedical_Caption_2024_train_019930,C0018827;C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_019937,C0018792
ImageCLEFmedical_Caption_2024_train_019938,C0018792
ImageCLEFmedical_Caption_2024_train_019967,C0003483
ImageCLEFmedical_Caption_2024_train_020042,C0027551
ImageCLEFmedical_Caption_2024_train_020099,C0023884
ImageCLEFmedical_Caption_2024_train_020214,C0027551
ImageCLEFmedical_Caption_2024_train_020229,C0018787;C0225897;C0018827;C0225844;C1269894
ImageCLEFmedical_Caption_2024_train_020230,C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_020251,C1269894
ImageCLEFmedical_Caption_2024_train_020252,C0225883
ImageCLEFmedical_Caption_2024_train_020253,C1269894;C0225897
ImageCLEFmedical_Caption_2024_train_020261,C0027551
ImageCLEFmedical_Caption_2024_train_020270,C0018787;C0026264;C0003483
ImageCLEFmedical_Caption_2024_train_020272,C0018827
ImageCLEFmedical_Caption_2024_train_020346,C0444611
ImageCLEFmedical_Caption_2024_train_020359,C0225897
ImageCLEFmedical_Caption_2024_train_020403,C0225883
ImageCLEFmedical_Caption_2024_train_020422,C0031039
ImageCLEFmedical_Caption_2024_train_020496,C0225860
ImageCLEFmedical_Caption_2024_train_020526,C0003483;C0225883
ImageCLEFmedical_Caption_2024_train_020527,C0003483
ImageCLEFmedical_Caption_2024_train_020529,C0205207
ImageCLEFmedical_Caption_2024_train_020558,C0018787;C0003483
ImageCLEFmedical_Caption_2024_train_020559,C0018787
ImageCLEFmedical_Caption_2024_train_020566,C0087086
ImageCLEFmedical_Caption_2024_train_020572,C0087086
ImageCLEFmedical_Caption_2024_train_020573,C0031039
ImageCLEFmedical_Caption_2024_train_020579,C0018792;C0026264
ImageCLEFmedical_Caption_2024_train_020580,C1269894
ImageCLEFmedical_Caption_2024_train_020588,C0042149
ImageCLEFmedical_Caption_2024_train_020616,C0027551
ImageCLEFmedical_Caption_2024_train_020622,C0018792
ImageCLEFmedical_Caption_2024_train_020623,C0026264
ImageCLEFmedical_Caption_2024_train_020625,C0225860;C0018827
ImageCLEFmedical_Caption_2024_train_020661,C0016976
ImageCLEFmedical_Caption_2024_train_020664,C0042149
ImageCLEFmedical_Caption_2024_train_020711,C0225883
ImageCLEFmedical_Caption_2024_train_020742,C0444611
ImageCLEFmedical_Caption_2024_train_020751,C0028259
ImageCLEFmedical_Caption_2024_train_020813,C0028259
ImageCLEFmedical_Caption_2024_train_020814,C0028259
ImageCLEFmedical_Caption_2024_train_020815,C0028259
ImageCLEFmedical_Caption_2024_train_020816,C0028259
ImageCLEFmedical_Caption_2024_train_020817,C0028259
ImageCLEFmedical_Caption_2024_train_020818,C0028259
ImageCLEFmedical_Caption_2024_train_020819,C0028259
ImageCLEFmedical_Caption_2024_train_020820,C0028259
ImageCLEFmedical_Caption_2024_train_020830,C0028259
ImageCLEFmedical_Caption_2024_train_020831,C0028259
ImageCLEFmedical_Caption_2024_train_020865,C0018792;C0205207;C0225844;C1269894
ImageCLEFmedical_Caption_2024_train_020911,C0444611
ImageCLEFmedical_Caption_2024_train_020927,C0444611
ImageCLEFmedical_Caption_2024_train_020949,C0042149
ImageCLEFmedical_Caption_2024_train_021006,C0018792;C0225844;C0225860;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_021007,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_021115,C0444611
ImageCLEFmedical_Caption_2024_train_021148,C0023884
ImageCLEFmedical_Caption_2024_train_021204,C0003483;C0225897
ImageCLEFmedical_Caption_2024_train_021259,C0018787;C0018792;C1269894;C0225883;C0225897;C0003483
ImageCLEFmedical_Caption_2024_train_021260,C0018827;C0225883;C0225897;C0018792;C1269894
ImageCLEFmedical_Caption_2024_train_021261,C0225897;C0225883;C1269894
ImageCLEFmedical_Caption_2024_train_021277,C0031039
ImageCLEFmedical_Caption_2024_train_021283,C0003501
ImageCLEFmedical_Caption_2024_train_021284,C0003501
ImageCLEFmedical_Caption_2024_train_021286,C0003501
ImageCLEFmedical_Caption_2024_train_021287,C0003501
ImageCLEFmedical_Caption_2024_train_021300,C0018792
ImageCLEFmedical_Caption_2024_train_021315,C0031039;C0027551;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_021359,C0028259
ImageCLEFmedical_Caption_2024_train_021409,C0026264;C0225844;C0225883;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_021410,C0026264;C0225860;C0225897;C0003483
ImageCLEFmedical_Caption_2024_train_021428,C0225860
ImageCLEFmedical_Caption_2024_train_021508,C0205207
ImageCLEFmedical_Caption_2024_train_021509,C0205207
ImageCLEFmedical_Caption_2024_train_021510,C0003501;C1269894;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_021511,C0003501;C1269894;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_021512,C1269894;C0225897
ImageCLEFmedical_Caption_2024_train_021513,C0003483;C1269894
ImageCLEFmedical_Caption_2024_train_021514,C0003483
ImageCLEFmedical_Caption_2024_train_021558,C0003483
ImageCLEFmedical_Caption_2024_train_021582,C0003501;C0018792;C1269894;C0225883
ImageCLEFmedical_Caption_2024_train_021603,C0087086;C0225897
ImageCLEFmedical_Caption_2024_train_021604,C0087086;C0225897
ImageCLEFmedical_Caption_2024_train_021637,C0018792
ImageCLEFmedical_Caption_2024_train_021640,C0023884;C0028259
ImageCLEFmedical_Caption_2024_train_021641,C0225844
ImageCLEFmedical_Caption_2024_train_021643,C0087086;C0225844
ImageCLEFmedical_Caption_2024_train_021647,C0225860
ImageCLEFmedical_Caption_2024_train_021653,C0205207
ImageCLEFmedical_Caption_2024_train_021654,C0205207
ImageCLEFmedical_Caption_2024_train_021677,C0225844
ImageCLEFmedical_Caption_2024_train_021678,C0018792
ImageCLEFmedical_Caption_2024_train_021679,C0003483
ImageCLEFmedical_Caption_2024_train_021680,C0031039
ImageCLEFmedical_Caption_2024_train_021681,C0225897;C0225883;C0018787
ImageCLEFmedical_Caption_2024_train_021683,C0026264;C0031039
ImageCLEFmedical_Caption_2024_train_021684,C0042149;C0205207
ImageCLEFmedical_Caption_2024_train_021741,C0027551
ImageCLEFmedical_Caption_2024_train_021743,C0018792
ImageCLEFmedical_Caption_2024_train_021783,C0444611
ImageCLEFmedical_Caption_2024_train_021809,C0026264;C0225897
ImageCLEFmedical_Caption_2024_train_021827,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_021838,C0028259
ImageCLEFmedical_Caption_2024_train_021848,C0018787
ImageCLEFmedical_Caption_2024_train_021849,C0018787
ImageCLEFmedical_Caption_2024_train_021851,C0003483
ImageCLEFmedical_Caption_2024_train_021854,C0027551
ImageCLEFmedical_Caption_2024_train_021918,C0026264;C0225897
ImageCLEFmedical_Caption_2024_train_021921,C0023884
ImageCLEFmedical_Caption_2024_train_021974,C0444611
ImageCLEFmedical_Caption_2024_train_021998,C0205207
ImageCLEFmedical_Caption_2024_train_022004,C0225844
ImageCLEFmedical_Caption_2024_train_022027,C0003483
ImageCLEFmedical_Caption_2024_train_022028,C0003483
ImageCLEFmedical_Caption_2024_train_022076,C0026264
ImageCLEFmedical_Caption_2024_train_022077,C0225883
ImageCLEFmedical_Caption_2024_train_022078,C0023884
ImageCLEFmedical_Caption_2024_train_022098,C0225844;C0018792
ImageCLEFmedical_Caption_2024_train_022103,C0042149
ImageCLEFmedical_Caption_2024_train_022168,C0225860;C0225897;C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_022196,C0023884
ImageCLEFmedical_Caption_2024_train_022197,C0023884
ImageCLEFmedical_Caption_2024_train_022217,C0028259
ImageCLEFmedical_Caption_2024_train_022220,C0023884;C0003483
ImageCLEFmedical_Caption_2024_train_022221,C0023884;C0003483
ImageCLEFmedical_Caption_2024_train_022222,C0023884;C0003483
ImageCLEFmedical_Caption_2024_train_022252,C0026264;C0003501
ImageCLEFmedical_Caption_2024_train_022253,C0003501
ImageCLEFmedical_Caption_2024_train_022280,C0023884
ImageCLEFmedical_Caption_2024_train_022282,C0042149
ImageCLEFmedical_Caption_2024_train_022288,C0003501
ImageCLEFmedical_Caption_2024_train_022338,C0027551
ImageCLEFmedical_Caption_2024_train_022353,C0027551
ImageCLEFmedical_Caption_2024_train_022402,C0205207
ImageCLEFmedical_Caption_2024_train_022403,C0205207
ImageCLEFmedical_Caption_2024_train_022408,C0042149
ImageCLEFmedical_Caption_2024_train_022420,C0023884;C0028259
ImageCLEFmedical_Caption_2024_train_022421,C0023884;C0016976;C0444611
ImageCLEFmedical_Caption_2024_train_022444,C0087086
ImageCLEFmedical_Caption_2024_train_022455,C0026264
ImageCLEFmedical_Caption_2024_train_022463,C0018792
ImageCLEFmedical_Caption_2024_train_022477,C0225860;C0225897;C0087086
ImageCLEFmedical_Caption_2024_train_022488,C0042149
ImageCLEFmedical_Caption_2024_train_022509,C0225844;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_022524,C0003483
ImageCLEFmedical_Caption_2024_train_022556,C0205207
ImageCLEFmedical_Caption_2024_train_022575,C0444611
ImageCLEFmedical_Caption_2024_train_022578,C0003501
ImageCLEFmedical_Caption_2024_train_022579,C0023884;C0003483
ImageCLEFmedical_Caption_2024_train_022580,C0225844;C0018792
ImageCLEFmedical_Caption_2024_train_022595,C0018792
ImageCLEFmedical_Caption_2024_train_022627,C0031039
ImageCLEFmedical_Caption_2024_train_022638,C0028259
ImageCLEFmedical_Caption_2024_train_022648,C0018827
ImageCLEFmedical_Caption_2024_train_022678,C0018827
ImageCLEFmedical_Caption_2024_train_022691,C0018792
ImageCLEFmedical_Caption_2024_train_022716,C0031039
ImageCLEFmedical_Caption_2024_train_022731,C0016976
ImageCLEFmedical_Caption_2024_train_022760,C0003501
ImageCLEFmedical_Caption_2024_train_022806,C0087086
ImageCLEFmedical_Caption_2024_train_022836,C0225897;C0018827;C0018787
ImageCLEFmedical_Caption_2024_train_022848,C0042149
ImageCLEFmedical_Caption_2024_train_022850,C0003501
ImageCLEFmedical_Caption_2024_train_022870,C0023884;C0205207
ImageCLEFmedical_Caption_2024_train_022871,C0023884
ImageCLEFmedical_Caption_2024_train_022872,C0023884
ImageCLEFmedical_Caption_2024_train_022924,C0042149
ImageCLEFmedical_Caption_2024_train_022938,C0042149
ImageCLEFmedical_Caption_2024_train_022940,C0205207
ImageCLEFmedical_Caption_2024_train_023017,C0225897
ImageCLEFmedical_Caption_2024_train_023018,C0031039
ImageCLEFmedical_Caption_2024_train_023019,C0225897
ImageCLEFmedical_Caption_2024_train_023033,C0031039;C0018827
ImageCLEFmedical_Caption_2024_train_023061,C0042149
ImageCLEFmedical_Caption_2024_train_023067,C0018792;C0225860;C0225844
ImageCLEFmedical_Caption_2024_train_023068,C0018792;C0225860;C0225844
ImageCLEFmedical_Caption_2024_train_023071,C0205207
ImageCLEFmedical_Caption_2024_train_023082,C0016976
ImageCLEFmedical_Caption_2024_train_023088,C0444611
ImageCLEFmedical_Caption_2024_train_023094,C0444611
ImageCLEFmedical_Caption_2024_train_023105,C0042149
ImageCLEFmedical_Caption_2024_train_023129,C0042149
ImageCLEFmedical_Caption_2024_train_023149,C0016976
ImageCLEFmedical_Caption_2024_train_023150,C0205207;C0016976
ImageCLEFmedical_Caption_2024_train_023173,C0225883;C0225897;C0225844
ImageCLEFmedical_Caption_2024_train_023179,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_023193,C0087086
ImageCLEFmedical_Caption_2024_train_023198,C0087086
ImageCLEFmedical_Caption_2024_train_023205,C0026264
ImageCLEFmedical_Caption_2024_train_023227,C0026264;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_023228,C0225883;C0225844;C0031039
ImageCLEFmedical_Caption_2024_train_023242,C0087086
ImageCLEFmedical_Caption_2024_train_023270,C0018827
ImageCLEFmedical_Caption_2024_train_023295,C0027551
ImageCLEFmedical_Caption_2024_train_023375,C0018787;C0031039;C1269894;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_023449,C0016976
ImageCLEFmedical_Caption_2024_train_023472,C0003483;C0225860;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_023502,C0444611
ImageCLEFmedical_Caption_2024_train_023567,C0225860
ImageCLEFmedical_Caption_2024_train_023572,C0027551
ImageCLEFmedical_Caption_2024_train_023590,C0444611
ImageCLEFmedical_Caption_2024_train_023592,C0016976;C0444611
ImageCLEFmedical_Caption_2024_train_023619,C0018827;C0003483;C1269894;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_023664,C0027551
ImageCLEFmedical_Caption_2024_train_023669,C0016976
ImageCLEFmedical_Caption_2024_train_023674,C0018827
ImageCLEFmedical_Caption_2024_train_023734,C0225883
ImageCLEFmedical_Caption_2024_train_023760,C0026264;C0018792
ImageCLEFmedical_Caption_2024_train_023773,C0003501;C0225883;C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_023842,C0026264
ImageCLEFmedical_Caption_2024_train_023850,C0225897
ImageCLEFmedical_Caption_2024_train_023852,C0018792
ImageCLEFmedical_Caption_2024_train_023853,C0018792
ImageCLEFmedical_Caption_2024_train_023862,C0018792
ImageCLEFmedical_Caption_2024_train_023871,C0018827
ImageCLEFmedical_Caption_2024_train_023875,C0026264
ImageCLEFmedical_Caption_2024_train_023883,C0003483
ImageCLEFmedical_Caption_2024_train_023892,C0205207
ImageCLEFmedical_Caption_2024_train_023911,C0225883
ImageCLEFmedical_Caption_2024_train_023937,C0444611
ImageCLEFmedical_Caption_2024_train_023942,C0042149;C0444611
ImageCLEFmedical_Caption_2024_train_023947,C0018792;C0225860;C0225897;C0026264;C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_023948,C0018792;C0225860;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_023949,C0018792;C0225860;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_023963,C0016976;C0444611
ImageCLEFmedical_Caption_2024_train_024002,C0023884
ImageCLEFmedical_Caption_2024_train_024003,C0023884
ImageCLEFmedical_Caption_2024_train_024046,C0225897
ImageCLEFmedical_Caption_2024_train_024144,C0205207
ImageCLEFmedical_Caption_2024_train_024150,C0028259;C0023884
ImageCLEFmedical_Caption_2024_train_024153,C0042149
ImageCLEFmedical_Caption_2024_train_024159,C0225860;C0225844
ImageCLEFmedical_Caption_2024_train_024217,C0026264
ImageCLEFmedical_Caption_2024_train_024222,C0225883
ImageCLEFmedical_Caption_2024_train_024240,C0026264
ImageCLEFmedical_Caption_2024_train_024271,C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_024284,C0205207
ImageCLEFmedical_Caption_2024_train_024286,C0205207
ImageCLEFmedical_Caption_2024_train_024300,C0205207
ImageCLEFmedical_Caption_2024_train_024347,C0023884
ImageCLEFmedical_Caption_2024_train_024397,C0018792
ImageCLEFmedical_Caption_2024_train_024469,C0225883;C0225860;C0003501;C0225897
ImageCLEFmedical_Caption_2024_train_024493,C0087086;C0225883
ImageCLEFmedical_Caption_2024_train_024539,C0026264
ImageCLEFmedical_Caption_2024_train_024549,C0031039
ImageCLEFmedical_Caption_2024_train_024560,C0225844
ImageCLEFmedical_Caption_2024_train_024570,C0028259
ImageCLEFmedical_Caption_2024_train_024576,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_024622,C0087086
ImageCLEFmedical_Caption_2024_train_024623,C0087086
ImageCLEFmedical_Caption_2024_train_024624,C0087086
ImageCLEFmedical_Caption_2024_train_024625,C0087086
ImageCLEFmedical_Caption_2024_train_024656,C0016976
ImageCLEFmedical_Caption_2024_train_024667,C0087086;C0018827
ImageCLEFmedical_Caption_2024_train_024681,C0225883
ImageCLEFmedical_Caption_2024_train_024696,C0087086
ImageCLEFmedical_Caption_2024_train_024697,C0087086
ImageCLEFmedical_Caption_2024_train_024698,C0087086
ImageCLEFmedical_Caption_2024_train_024699,C0087086
ImageCLEFmedical_Caption_2024_train_024718,C0225897
ImageCLEFmedical_Caption_2024_train_024733,C0225897
ImageCLEFmedical_Caption_2024_train_024734,C0225897
ImageCLEFmedical_Caption_2024_train_024745,C0444611
ImageCLEFmedical_Caption_2024_train_024750,C0028259
ImageCLEFmedical_Caption_2024_train_024753,C0087086
ImageCLEFmedical_Caption_2024_train_024771,C0031039;C0018792;C0018827
ImageCLEFmedical_Caption_2024_train_024858,C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_024917,C0003501;C0225860;C0225897;C0225883;C0003483
ImageCLEFmedical_Caption_2024_train_024918,C0225860;C0225897;C0225883;C0003483
ImageCLEFmedical_Caption_2024_train_024919,C0444611
ImageCLEFmedical_Caption_2024_train_024920,C0444611
ImageCLEFmedical_Caption_2024_train_024964,C0042149
ImageCLEFmedical_Caption_2024_train_024968,C0026264;C0225860
ImageCLEFmedical_Caption_2024_train_024969,C0031039;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_025004,C0023884
ImageCLEFmedical_Caption_2024_train_025024,C0205207
ImageCLEFmedical_Caption_2024_train_025042,C0027551
ImageCLEFmedical_Caption_2024_train_025049,C0225897
ImageCLEFmedical_Caption_2024_train_025066,C0023884;C0205207
ImageCLEFmedical_Caption_2024_train_025101,C0018792;C0018827;C0003483
ImageCLEFmedical_Caption_2024_train_025108,C0205207
ImageCLEFmedical_Caption_2024_train_025117,C0018787
ImageCLEFmedical_Caption_2024_train_025118,C0018787
ImageCLEFmedical_Caption_2024_train_025134,C0018827
ImageCLEFmedical_Caption_2024_train_025137,C0031039;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_025138,C0225844;C0018792;C0225883
ImageCLEFmedical_Caption_2024_train_025185,C0027551
ImageCLEFmedical_Caption_2024_train_025197,C0225897;C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_025198,C0225883
ImageCLEFmedical_Caption_2024_train_025225,C0205207
ImageCLEFmedical_Caption_2024_train_025236,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_025261,C0003483;C0225897
ImageCLEFmedical_Caption_2024_train_025270,C0023884
ImageCLEFmedical_Caption_2024_train_025271,C0444611
ImageCLEFmedical_Caption_2024_train_025353,C0225860;C0087086
ImageCLEFmedical_Caption_2024_train_025354,C0087086
ImageCLEFmedical_Caption_2024_train_025447,C0042149
ImageCLEFmedical_Caption_2024_train_025471,C0225844;C0018792
ImageCLEFmedical_Caption_2024_train_025472,C0225844
ImageCLEFmedical_Caption_2024_train_025503,C0031039
ImageCLEFmedical_Caption_2024_train_025512,C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_025527,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_025528,C0225883;C0225844;C0225897;C0225860
ImageCLEFmedical_Caption_2024_train_025533,C0087086
ImageCLEFmedical_Caption_2024_train_025561,C0031039;C0225883;C0225897;C0225860
ImageCLEFmedical_Caption_2024_train_025562,C0031039;C0225897;C0225860
ImageCLEFmedical_Caption_2024_train_025590,C0225860;C1269894;C0225883
ImageCLEFmedical_Caption_2024_train_025630,C0225883
ImageCLEFmedical_Caption_2024_train_025660,C0016976
ImageCLEFmedical_Caption_2024_train_025661,C0016976
ImageCLEFmedical_Caption_2024_train_025664,C0003483
ImageCLEFmedical_Caption_2024_train_025665,C0003501;C0003483
ImageCLEFmedical_Caption_2024_train_025745,C0225844
ImageCLEFmedical_Caption_2024_train_025746,C0225883
ImageCLEFmedical_Caption_2024_train_025817,C0205207
ImageCLEFmedical_Caption_2024_train_025828,C0031039
ImageCLEFmedical_Caption_2024_train_025832,C0444611
ImageCLEFmedical_Caption_2024_train_025862,C0027551
ImageCLEFmedical_Caption_2024_train_025877,C0444611
ImageCLEFmedical_Caption_2024_train_025891,C0023884
ImageCLEFmedical_Caption_2024_train_025918,C0042149
ImageCLEFmedical_Caption_2024_train_025919,C0018787
ImageCLEFmedical_Caption_2024_train_025942,C0444611
ImageCLEFmedical_Caption_2024_train_025943,C0016976
ImageCLEFmedical_Caption_2024_train_026005,C0087086;C0225844
ImageCLEFmedical_Caption_2024_train_026014,C0225860;C0225897;C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_026038,C0205207;C0016976;C0087086
ImageCLEFmedical_Caption_2024_train_026047,C0225897
ImageCLEFmedical_Caption_2024_train_026053,C0225897
ImageCLEFmedical_Caption_2024_train_026056,C0026264
ImageCLEFmedical_Caption_2024_train_026072,C0018792
ImageCLEFmedical_Caption_2024_train_026088,C0018827
ImageCLEFmedical_Caption_2024_train_026097,C0225897
ImageCLEFmedical_Caption_2024_train_026138,C0003501
ImageCLEFmedical_Caption_2024_train_026139,C0003501
ImageCLEFmedical_Caption_2024_train_026143,C0018827;C0026264
ImageCLEFmedical_Caption_2024_train_026178,C0027551
ImageCLEFmedical_Caption_2024_train_026204,C0003483
ImageCLEFmedical_Caption_2024_train_026237,C0027551
